order_number,order_date,item_name,quantity,product_price,total_products
3016,26/08/2016 17:50,Sheek Kebab,1,4.95,5
2984,21/08/2016 19:14,Chicken Chaat,1,4.95,8
2946,16/08/2016 18:13,Aloo Chaat,1,4.95,11
2946,16/08/2016 18:13,Sheek Kebab,2,4.95,11
2936,14/08/2016 18:10,Sheek Kebab,1,4.95,4
2913,12/08/2016 20:45,Prawn Puree,1,4.95,12
2906,12/08/2016 17:10,Sheek Kebab,1,4.95,6
2860,06/08/2016 18:35,Aloo Chaat,2,4.95,8
2847,05/08/2016 18:02,Vegetable Roll,1,4.95,6
2834,03/08/2016 19:39,Vegetable Roll,2,4.95,10
2828,03/08/2016 17:53,Prawn Puree,1,4.95,4
2823,02/08/2016 22:09,Aloo Chaat,1,4.95,4
2820,02/08/2016 17:33,Chicken Tikka,1,4.95,4
2813,31/07/2016 12:49,Aloo Chaat,4,4.95,13
2813,31/07/2016 12:49,Chicken Chaat,1,4.95,13
2810,30/07/2016 20:25,Chicken Tikka,1,4.95,7
2777,25/07/2016 12:54,Chicken Tikka,1,4.95,6
2772,24/07/2016 10:47,Aloo Chaat,1,4.95,2
2763,23/07/2016 13:12,Vegetable Roll,1,4.95,3
2758,22/07/2016 19:23,Chicken Tikka,1,4.95,9
2752,21/07/2016 21:42,Aloo Chaat,1,4.95,6
2737,19/07/2016 19:40,Sheek Kebab,1,4.95,12
2736,19/07/2016 19:11,Lamb Tikka,1,4.95,3
2730,18/07/2016 19:57,Prawn Puree,1,4.95,6
2724,17/07/2016 20:55,Aloo Chaat,1,4.95,5
2722,17/07/2016 18:18,Sheek Kebab,1,4.95,6
2690,15/06/2016 19:13,Chicken Tikka,1,4.95,7
2667,10/06/2016 21:40,Chicken Tikka,1,4.95,4
2667,10/06/2016 21:40,Sheek Kebab,1,4.95,4
2662,10/06/2016 19:57,Tandoori Chicken (1/4),1,4.95,3
2654,10/06/2016 16:49,Aloo Chaat,1,4.95,8
2654,10/06/2016 16:49,Chicken Tikka,1,4.95,8
2650,08/06/2016 21:44,Vegetable Roll,1,4.95,4
2648,07/06/2016 17:11,Sheek Kebab,1,4.95,3
2634,04/06/2016 20:34,Sheek Kebab,1,4.95,4
2629,04/06/2016 17:32,Chicken Tikka,1,4.95,8
2623,03/06/2016 19:04,Chicken Tikka,1,4.95,6
2619,03/06/2016 17:58,Lamb Tikka,1,4.95,13
2612,01/06/2016 21:03,Vegetable Roll,1,4.95,5
2602,31/05/2016 12:39,Chicken Chaat,1,4.95,4
2599,30/05/2016 18:54,Chicken Tikka,1,4.95,6
2595,30/05/2016 17:03,Sheek Kebab,1,4.95,6
2594,30/05/2016 10:52,Prawn Puree,1,4.95,6
2529,20/05/2016 18:39,Chicken Tikka,1,4.95,8
2525,19/05/2016 20:41,Vegetable Roll,1,4.95,6
2524,19/05/2016 19:51,Aloo Chaat,1,4.95,7
2524,19/05/2016 19:51,Chicken Chaat,1,4.95,7
2520,19/05/2016 14:24,Tandoori Chicken (1/4),2,4.95,5
2472,11/05/2016 19:11,Sheek Kebab,1,4.95,4
2471,11/05/2016 18:21,Prawn Puree,1,4.95,8
2471,11/05/2016 18:21,Tandoori Chicken (1/4),1,4.95,8
2468,10/05/2016 17:11,Chicken Chaat,1,4.95,10
2442,06/05/2016 18:29,Prawn Puree,1,4.95,6
2407,29/04/2016 19:05,Chicken Tikka,1,4.95,6
2396,27/04/2016 17:48,Tandoori Chicken (1/4),1,4.95,3
2368,23/04/2016 19:08,Chicken Chaat,1,4.95,9
2367,23/04/2016 18:58,Vegetable Roll,1,4.95,3
2355,22/04/2016 19:09,Aloo Chaat,1,4.95,4
2301,14/04/2016 21:44,Tandoori Chicken (1/4),1,4.95,4
2301,14/04/2016 21:44,Chicken Tikka,1,4.95,4
2296,14/04/2016 17:39,Chicken Chaat,1,4.95,5
2275,10/04/2016 18:33,Vegetable Roll,1,4.95,6
2257,09/04/2016 18:40,Lamb Tikka,1,4.95,5
2256,09/04/2016 18:19,Chicken Tikka,1,4.95,10
2255,09/04/2016 16:35,Prawn Puree,1,4.95,4
2248,07/04/2016 18:56,Chicken Tikka,1,4.95,6
2206,29/03/2016 20:02,Chicken Tikka,1,4.95,3
2179,25/03/2016 17:38,Chicken Tikka,2,4.95,4
2178,25/03/2016 17:36,Vegetable Roll,3,4.95,9
2108,18/03/2016 20:12,Sheek Kehab,1,4.95,5
2106,18/03/2016 19:49,Chicken Tikka,1,4.95,5
1786,07/03/2016 17:04,Aloo Chaat,1,4.95,4
1390,02/10/2015 14:05,Vegetable Samosa,1,4.95,4
1376,01/10/2015 10:02,Vegetable Samosa,1,4.95,3
1221,30/09/2015 15:38,Vegetable Samosa,4,4.95,6
1221,30/09/2015 15:38,Tandoori Chicken (1/4),1,4.95,6
1219,29/09/2015 16:16,Vegetable Samosa,1,4.95,1
1216,29/09/2015 15:36,Vegetable Samosa,2,4.95,2
1212,29/09/2015 15:20,Tandoori Chicken (1/4),1,4.95,3
16053,30/07/2019 18:43,Bhindi Bhajee,1,5.95,5
16052,30/07/2019 18:43,Saag Paneer,1,5.95,4
16036,29/07/2019 19:44,Saag Aloo,1,5.95,5
16035,29/07/2019 19:26,Aloo Methi,1,5.95,5
16035,29/07/2019 19:26,Saag Paneer,1,5.95,5
16033,29/07/2019 17:20,Royal Paneer,1,5.95,6
16029,28/07/2019 20:00,Chicken Pakora,1,5.95,7
16022,28/07/2019 18:20,Saag Aloo,1,5.95,7
16019,28/07/2019 17:41,Bombay Aloo,1,5.95,6
16016,28/07/2019 16:58,Saag Aloo,1,5.95,5
16011,27/07/2019 20:28,Saag Aloo,1,5.95,10
15990,27/07/2019 16:55,Aloo Gobi,1,5.95,13
15986,26/07/2019 22:15,Chicken Pakora,1,5.95,5
15977,26/07/2019 19:33,Bombay Aloo,1,5.95,10
15977,26/07/2019 19:33,Cauliflower Bhajee,1,5.95,10
15973,26/07/2019 19:12,Saag Aloo,1,5.95,9
15969,26/07/2019 18:57,Tarka Dall,1,5.95,6
15965,26/07/2019 17:56,Saag Aloo,1,5.95,7
15965,26/07/2019 17:56,Chicken Pakora,1,5.95,7
15964,26/07/2019 17:46,Royal Paneer,1,5.95,11
15964,26/07/2019 17:46,Chicken Pakora,1,5.95,11
15961,26/07/2019 16:41,Mixed Starter,1,5.95,5
15960,26/07/2019 13:39,Saag Dall,1,5.95,3
15957,25/07/2019 20:51,Saag Aloo,1,5.95,6
15953,25/07/2019 19:44,Bombay Aloo,1,5.95,5
15951,25/07/2019 19:11,Bombay Aloo,1,5.95,8
15939,24/07/2019 20:00,King Prawn Puree,2,5.95,4
15938,24/07/2019 19:47,Chicken Pakora,1,5.95,5
15930,23/07/2019 18:30,Bombay Aloo,1,5.95,14
15929,23/07/2019 17:32,Bombay Aloo,1,5.95,4
15928,23/07/2019 16:44,Mushroom Bhajee,1,5.95,3
15926,22/07/2019 20:28,Tarka Dall,1,5.95,3
15922,21/07/2019 22:52,King Prawn Puree,1,5.95,3
15914,21/07/2019 18:47,Saag Aloo,1,5.95,7
15907,21/07/2019 17:34,Bombay Aloo,1,5.95,5
15903,20/07/2019 21:41,Mixed Vegetable Curry,1,5.95,4
15893,20/07/2019 19:30,Tarka Dall,1,5.95,7
15889,20/07/2019 18:50,Saag Aloo,1,5.95,2
15886,20/07/2019 18:25,Bombay Aloo,1,5.95,4
15882,20/07/2019 17:41,Saag Aloo,1,5.95,3
15875,19/07/2019 20:36,Aloo Gobi,1,5.95,4
15873,19/07/2019 20:15,Aloo Gobi,1,5.95,8
15864,19/07/2019 18:19,Aloo Gobi,1,5.95,5
15862,19/07/2019 18:13,Chana Masala,1,5.95,5
15856,19/07/2019 17:42,Royal Paneer,1,5.95,7
15846,18/07/2019 20:57,Mushroom Bhajee,1,5.95,9
15845,18/07/2019 19:57,Chana Masala,1,5.95,14
15828,16/07/2019 23:02,Muttar Paneer,1,5.95,3
15804,15/07/2019 18:51,Saag Aloo,1,5.95,8
15799,14/07/2019 20:35,Brinjal Bhajee,1,5.95,4
15796,14/07/2019 20:23,Chicken Pakora,1,5.95,5
15789,14/07/2019 18:19,Saag Aloo,1,5.95,7
15780,13/07/2019 22:00,Saag Aloo,1,5.95,8
15774,13/07/2019 19:07,Saag Dall,1,5.95,10
15768,13/07/2019 18:42,Mixed Starter,1,5.95,8
15766,13/07/2019 18:30,Tandoori Fish,1,5.95,5
15765,13/07/2019 18:28,Tarka Dall,1,5.95,4
15759,13/07/2019 16:35,Bombay Aloo,1,5.95,6
15755,12/07/2019 19:56,Saag Aloo,1,5.95,5
15748,12/07/2019 19:18,Chicken Pakora,1,5.95,8
15746,12/07/2019 18:54,Saag Aloo,1,5.95,4
15732,11/07/2019 18:49,Saag Paneer,1,5.95,4
15731,11/07/2019 18:43,Mixed Starter,1,5.95,8
15730,11/07/2019 18:30,Aloo Gobi,1,5.95,4
15729,11/07/2019 18:27,Bombay Aloo,1,5.95,7
15713,09/07/2019 18:52,Chana Masala,2,5.95,2
15710,09/07/2019 17:40,Muttar Paneer,1,5.95,6
15709,09/07/2019 16:36,Bombay Aloo,1,5.95,4
15706,08/07/2019 20:13,Bombay Aloo,1,5.95,6
15696,07/07/2019 20:16,King Prawn Puree,1,5.95,4
15683,06/07/2019 21:49,Baingan Hari Mirch,1,5.95,3
15674,06/07/2019 19:44,Bombay Aloo,1,5.95,7
15673,06/07/2019 19:33,Tarka Dall,1,5.95,3
15664,06/07/2019 18:35,Bombay Aloo,2,5.95,8
15664,06/07/2019 18:35,Chana Masala,1,5.95,8
15663,06/07/2019 18:32,Bombay Aloo,1,5.95,7
15652,06/07/2019 15:15,Vegetable Mysore,1,5.95,5
15644,05/07/2019 19:34,Chicken Pakora,1,5.95,8
15642,05/07/2019 19:23,Vegetable Mysore,1,5.95,4
15634,05/07/2019 18:14,Aloo Gobi,1,5.95,7
15634,05/07/2019 18:14,Bhindi Bhajee,1,5.95,7
15622,04/07/2019 18:47,Muttar Paneer,1,5.95,3
15618,04/07/2019 16:02,Aloo Gobi,1,5.95,3
15614,03/07/2019 19:18,Saag Aloo,1,5.95,7
15603,02/07/2019 19:53,Saag Aloo,1,5.95,5
15603,02/07/2019 19:53,Tarka Dall,1,5.95,5
15600,02/07/2019 19:05,Aloo Gobi,1,5.95,4
15570,29/06/2019 21:00,Chana Masala,1,5.95,5
15569,29/06/2019 20:54,Vegetable Mysore,1,5.95,4
15567,29/06/2019 20:18,Aloo Gobi,1,5.95,6
15565,29/06/2019 20:12,Mixed Starter,2,5.95,10
15558,29/06/2019 18:15,Royal Paneer,1,5.95,13
15552,29/06/2019 12:06,Bombay Aloo,1,5.95,5
15543,28/06/2019 19:17,Chana Masala,1,5.95,4
15541,28/06/2019 19:08,Mushroom Bhajee,1,5.95,4
15539,28/06/2019 18:58,Mixed Starter,1,5.95,5
15538,28/06/2019 18:50,Mixed Starter,1,5.95,9
15525,27/06/2019 20:16,Mushroom Bhajee,1,5.95,5
15522,27/06/2019 19:16,Chana Masala,1,5.95,4
15521,27/06/2019 18:40,Saag Paneer,2,5.95,3
15516,26/06/2019 19:09,Chicken Pakora,1,5.95,5
15508,25/06/2019 18:36,Baingan Hari Mirch,1,5.95,2
15503,24/06/2019 21:02,King Prawn Butterfly,1,5.95,4
15500,24/06/2019 19:20,Bombay Aloo,1,5.95,4
15487,23/06/2019 20:37,COBRA ( LARGE ),2,5.95,8
15484,23/06/2019 19:32,Bhindi Bhajee,1,5.95,4
15483,23/06/2019 19:18,Chicken Pakora,1,5.95,5
15464,22/06/2019 19:27,Cauliflower Bhajee,2,5.95,9
15456,22/06/2019 17:49,Bombay Aloo,1,5.95,7
15448,21/06/2019 20:10,Tarka Dall,1,5.95,6
15445,21/06/2019 19:14,Baingan Hari Mirch,1,5.95,8
15441,21/06/2019 18:42,Saag Paneer,2,5.95,3
15433,21/06/2019 17:35,Chicken Pakora,1,5.95,9
15428,20/06/2019 19:58,Aloo Gobi,1,5.95,6
15421,20/06/2019 18:01,Bombay Aloo,1,5.95,5
15418,19/06/2019 19:14,Chicken Pakora,1,5.95,5
15417,19/06/2019 18:48,Saag Aloo,1,5.95,6
15412,19/06/2019 17:50,Bhindi Bhajee,1,5.95,6
15401,17/06/2019 20:39,Cauliflower Bhajee,1,5.95,3
15394,17/06/2019 19:05,Bombay Aloo,1,5.95,7
15389,17/06/2019 18:33,Saag Bhajee,1,5.95,6
15368,16/06/2019 17:22,Chana Masala,1,5.95,6
15362,15/06/2019 22:17,Saag Aloo,1,5.95,6
15362,15/06/2019 22:17,Tarka Dall,1,5.95,6
15352,15/06/2019 20:07,Saag Dall,1,5.95,3
15348,15/06/2019 19:11,Chana Masala,1,5.95,11
15341,15/06/2019 18:33,Bombay Aloo,1,5.95,4
15333,14/06/2019 19:47,COBRA ( LARGE ),1,5.95,8
15326,14/06/2019 18:09,Aloo Gobi,1,5.95,9
15318,13/06/2019 20:18,Royal Paneer,1,5.95,8
15318,13/06/2019 20:18,Saag Aloo,1,5.95,8
15313,13/06/2019 17:59,Bombay Aloo,1,5.95,5
15312,13/06/2019 17:45,Royal Paneer,1,5.95,6
15312,13/06/2019 17:45,Mixed Starter,1,5.95,6
15310,12/06/2019 22:42,Bombay Aloo,1,5.95,5
15308,12/06/2019 19:18,Saag Paneer,1,5.95,5
15298,11/06/2019 19:19,Mixed Vegetable Curry,1,5.95,8
15294,11/06/2019 17:28,Cauliflower Bhajee,1,5.95,5
15292,11/06/2019 14:30,Bombay Aloo,1,5.95,5
15289,10/06/2019 19:05,Bombay Aloo,1,5.95,4
15281,09/06/2019 20:08,Bhindi Bhajee,1,5.95,4
15276,09/06/2019 18:52,Baingan Hari Mirch,1,5.95,3
15275,09/06/2019 18:50,Saag Bhajee,1,5.95,5
15274,09/06/2019 18:41,Saag Dall,1,5.95,3
15260,08/06/2019 21:15,Muttar Paneer,1,5.95,5
15258,08/06/2019 21:08,Saag Paneer,1,5.95,4
15253,08/06/2019 19:38,Chana Masala,1,5.95,11
15251,08/06/2019 19:22,Bombay Aloo,1,5.95,7
15245,08/06/2019 18:01,Saag Dall,1,5.95,4
15244,08/06/2019 17:43,Chicken Pakora,1,5.95,9
15244,08/06/2019 17:43,Saag Aloo,1,5.95,9
15241,08/06/2019 17:11,Dall Samba,1,5.95,12
15240,08/06/2019 17:05,King Prawn Puree,1,5.95,5
15235,07/06/2019 21:21,Mixed Vegetable Curry,1,5.95,5
15232,07/06/2019 20:53,King Prawn Butterfly,1,5.95,3
15222,07/06/2019 19:21,Muttar Paneer,1,5.95,3
15213,07/06/2019 18:12,Tarka Dall,1,5.95,14
15209,07/06/2019 17:38,Chicken Pakora,1,5.95,11
15208,07/06/2019 17:31,Bombay Aloo,1,5.95,7
15205,06/06/2019 19:13,Baingan Hari Mirch,1,5.95,5
15204,06/06/2019 18:59,Bombay Aloo,1,5.95,6
15201,06/06/2019 17:56,Aloo Gobi,1,5.95,7
15192,05/06/2019 17:07,Tandoori Fish,1,5.95,5
15192,05/06/2019 17:07,Baingan Hari Mirch,1,5.95,5
15192,05/06/2019 17:07,Saag Dall,1,5.95,5
15189,04/06/2019 20:22,Bombay Aloo,1,5.95,4
15187,04/06/2019 20:15,Mixed Starter,1,5.95,11
15184,04/06/2019 19:36,Mushroom Bhajee,1,5.95,7
15167,03/06/2019 18:59,Chicken Pakora,1,5.95,5
15166,03/06/2019 18:51,Bombay Aloo,1,5.95,6
15160,02/06/2019 18:58,Saag Bhajee,1,5.95,5
15158,02/06/2019 18:35,Saag Aloo,1,5.95,10
15152,02/06/2019 12:41,Saag Paneer,1,5.95,3
15150,01/06/2019 20:16,Bombay Aloo,1,5.95,9
15149,01/06/2019 20:06,Saag Aloo,1,5.95,8
15142,01/06/2019 18:52,Baingan Hari Mirch,1,5.95,6
15119,31/05/2019 18:26,Mixed Starter,1,5.95,6
15117,31/05/2019 18:09,Bombay Aloo,1,5.95,8
15102,29/05/2019 21:29,Bombay Aloo,1,5.95,5
15100,29/05/2019 19:33,Mixed Starter,1,5.95,10
15098,29/05/2019 17:50,Chicken Pakora,1,5.95,7
15085,28/05/2019 19:04,Saag Aloo,1,5.95,7
15082,28/05/2019 14:26,Bombay Aloo,1,5.95,4
15081,27/05/2019 21:19,Royal Paneer,1,5.95,3
15079,27/05/2019 19:56,Tarka Dall,1,5.95,3
15077,27/05/2019 19:51,Royal Paneer,1,5.95,4
15069,27/05/2019 17:41,Aloo Gobi,1,5.95,7
15065,27/05/2019 17:09,Bombay Aloo,1,5.95,5
15064,27/05/2019 17:09,Bombay Aloo,1,5.95,7
15053,26/05/2019 20:02,Tarka Dall,1,5.95,5
15052,26/05/2019 19:45,Aloo Methi,1,5.95,4
15050,26/05/2019 19:29,Saag Aloo,1,5.95,11
15049,26/05/2019 19:18,Chicken Pakora,1,5.95,9
15049,26/05/2019 19:18,Mixed Starter,2,5.95,9
15046,26/05/2019 18:41,Saag Bhajee,1,5.95,6
15045,26/05/2019 18:25,Saag Bhajee,1,5.95,9
15037,25/05/2019 22:06,Cauliflower Bhajee,1,5.95,7
15037,25/05/2019 22:06,Tarka Dall,1,5.95,7
15035,25/05/2019 20:24,Saag Dall,2,5.95,6
15029,25/05/2019 20:07,Saag Aloo,1,5.95,8
15021,25/05/2019 18:47,Saag Aloo,1,5.95,6
15016,25/05/2019 18:22,Bombay Aloo,1,5.95,11
15015,25/05/2019 18:13,Chicken Pakora,1,5.95,5
15014,25/05/2019 18:09,Saag Aloo,1,5.95,8
15007,25/05/2019 13:40,Aloo Gobi,1,5.95,6
15004,24/05/2019 20:35,Aloo Gobi,1,5.95,4
15000,24/05/2019 19:41,Bombay Aloo,1,5.95,4
14990,24/05/2019 18:19,Bombay Aloo,1,5.95,5
14986,23/05/2019 21:26,Vegetable Mysore,1,5.95,3
14981,23/05/2019 19:08,Bombay Aloo,1,5.95,7
14980,23/05/2019 18:50,Saag Paneer,1,5.95,7
14979,23/05/2019 18:27,Aloo Gobi,1,5.95,3
14970,22/05/2019 19:10,Mixed Vegetable Curry,1,5.95,4
14967,22/05/2019 17:57,Bombay Aloo,1,5.95,9
14965,22/05/2019 16:47,Bombay Aloo,1,5.95,2
14964,21/05/2019 21:10,Mixed Starter,1,5.95,4
14963,21/05/2019 20:17,Saag Paneer,1,5.95,4
14959,21/05/2019 18:10,Cauliflower Bhajee,1,5.95,5
14951,20/05/2019 19:42,Mixed Vegetable Curry,1,5.95,5
14941,19/05/2019 20:44,Bombay Aloo,1,5.95,5
14911,18/05/2019 20:38,Bombay Aloo,1,5.95,7
14903,18/05/2019 19:48,Saag Paneer,2,5.95,4
14898,18/05/2019 19:25,Tandoori Fish,1,5.95,4
14898,18/05/2019 19:25,Saag Paneer,1,5.95,4
14896,18/05/2019 19:09,Saag Dall,2,5.95,7
14890,18/05/2019 18:26,Chana Masala,1,5.95,3
14889,18/05/2019 18:18,Saag Aloo,1,5.95,4
14873,17/05/2019 19:41,Chana Masala,1,5.95,9
14871,17/05/2019 19:32,COBRA ( LARGE ),2,5.95,5
14851,16/05/2019 19:20,Mixed Starter,1,5.95,4
14830,15/05/2019 19:15,Chicken Pakora,1,5.95,7
14827,15/05/2019 18:45,Chicken Pakora,1,5.95,8
14824,15/05/2019 18:09,Saag Aloo,1,5.95,10
14822,14/05/2019 21:54,Saag Paneer,1,5.95,4
14815,14/05/2019 18:40,Saag Dall,1,5.95,6
14806,13/05/2019 18:57,Saag Paneer,1,5.95,4
14797,12/05/2019 19:23,Tandoori Fish,1,5.95,5
14790,12/05/2019 18:15,Dall Samba,1,5.95,7
14779,12/05/2019 12:40,Bombay Aloo,1,5.95,4
14776,11/05/2019 21:32,Royal Paneer,1,5.95,10
14776,11/05/2019 21:32,Chana Masala,1,5.95,10
14775,11/05/2019 21:28,Saag Bhajee,1,5.95,6
14775,11/05/2019 21:28,Cauliflower Bhajee,1,5.95,6
14774,11/05/2019 21:11,Tandoori Fish,1,5.95,5
14774,11/05/2019 21:11,Baingan Hari Mirch,1,5.95,5
14773,11/05/2019 21:10,Bhindi Bhajee,1,5.95,5
14771,11/05/2019 20:29,Aloo Gobi,1,5.95,6
14770,11/05/2019 20:28,Royal Paneer,1,5.95,12
14769,11/05/2019 19:57,Mixed Vegetable Curry,1,5.95,9
14769,11/05/2019 19:57,Bombay Aloo,1,5.95,9
14757,11/05/2019 19:08,Bombay Aloo,1,5.95,8
14757,11/05/2019 19:08,Chicken Pakora,1,5.95,8
14756,11/05/2019 19:06,Saag Aloo,1,5.95,7
14755,11/05/2019 18:56,Bombay Aloo,1,5.95,3
14741,10/05/2019 19:37,Chana Masala,1,5.95,6
14732,10/05/2019 18:30,Bombay Aloo,1,5.95,6
14707,07/05/2019 20:34,Mixed Vegetable Curry,1,5.95,4
14706,07/05/2019 20:07,Chana Masala,1,5.95,4
14704,07/05/2019 18:41,Saag Paneer,1,5.95,13
14690,06/05/2019 18:37,Saag Bhajee,1,5.95,3
14688,06/05/2019 18:03,Aloo Gobi,1,5.95,5
14675,05/05/2019 20:03,Bombay Aloo,1,5.95,6
14656,05/05/2019 12:30,Bombay Aloo,1,5.95,4
14640,04/05/2019 19:16,Bombay Aloo,1,5.95,6
14638,04/05/2019 18:58,Saag Aloo,1,5.95,6
14633,04/05/2019 18:35,Saag Aloo,1,5.95,5
14633,04/05/2019 18:35,Brinjal Bhajee,1,5.95,5
14632,04/05/2019 18:32,Bombay Aloo,1,5.95,10
14629,04/05/2019 18:08,Bombay Aloo,1,5.95,6
14612,03/05/2019 19:20,Saag Aloo,1,5.95,7
14606,03/05/2019 17:54,Bombay Aloo,1,5.95,5
14604,03/05/2019 16:55,Aloo Gobi,1,5.95,6
14602,03/05/2019 16:25,Saag Aloo,1,5.95,5
14589,02/05/2019 17:22,Mixed Vegetable Curry,1,5.95,2
14578,01/05/2019 18:26,Aloo Gobi,1,5.95,5
14577,01/05/2019 18:09,Royal Paneer,1,5.95,7
14577,01/05/2019 18:09,Aloo Gobi,1,5.95,7
14573,30/04/2019 19:20,Tarka Dall,1,5.95,6
14564,30/04/2019 12:52,Bombay Aloo,1,5.95,5
14556,29/04/2019 17:05,Chana Masala,1,5.95,14
14555,29/04/2019 13:14,Bombay Aloo,1,5.95,5
14554,29/04/2019 12:52,Saag Paneer,1,5.95,6
14544,28/04/2019 17:53,Saag Aloo,1,5.95,5
14534,27/04/2019 20:06,Bombay Aloo,1,5.95,5
14530,27/04/2019 19:37,Tarka Dall,1,5.95,5
14522,27/04/2019 19:02,Mixed Vegetable Curry,1,5.95,5
14522,27/04/2019 19:02,Aloo Gobi,1,5.95,5
14520,27/04/2019 18:56,Mixed Vegetable Curry,1,5.95,6
14518,27/04/2019 18:47,Saag Aloo,2,5.95,15
14513,27/04/2019 18:23,Bombay Aloo,1,5.95,4
14506,27/04/2019 17:28,Aloo Gobi,1,5.95,8
14494,26/04/2019 18:22,Bombay Aloo,1,5.95,8
14492,26/04/2019 17:43,Bombay Aloo,1,5.95,12
14491,26/04/2019 17:22,King Prawn Butterfly,1,5.95,5
14490,26/04/2019 14:45,Chicken Pakora,1,5.95,9
14486,25/04/2019 20:07,Bombay Aloo,1,5.95,5
14485,25/04/2019 20:03,Chicken Pakora,1,5.95,6
14480,25/04/2019 18:22,Bombay Aloo,1,5.95,6
14479,25/04/2019 17:36,Bombay Aloo,1,5.95,4
14477,24/04/2019 20:54,Mixed Vegetable Curry,1,5.95,6
14475,24/04/2019 19:18,Chicken Pakora,1,5.95,3
14463,22/04/2019 21:34,Bombay Aloo,1,5.95,5
14462,22/04/2019 20:59,Saag Paneer,1,5.95,7
14460,22/04/2019 20:02,Vegetable Mysore,1,5.95,4
14452,22/04/2019 17:25,Saag Aloo,1,5.95,6
14443,21/04/2019 18:35,Bombay Aloo,1,5.95,11
14421,20/04/2019 18:10,Dall Samba,1,5.95,10
14418,20/04/2019 17:36,Tarka Dall,1,5.95,9
14414,19/04/2019 21:41,COBRA ( LARGE ),1,5.95,4
14404,19/04/2019 19:01,Bhindi Bhajee,1,5.95,5
14403,19/04/2019 18:56,Cauliflower Bhajee,1,5.95,5
14385,18/04/2019 17:08,Bombay Aloo,1,5.95,7
14382,17/04/2019 20:27,Bombay Aloo,1,5.95,7
14378,17/04/2019 19:33,Saag Aloo,1,5.95,7
14376,17/04/2019 19:07,Royal Paneer,2,5.95,14
14376,17/04/2019 19:07,Bombay Aloo,1,5.95,14
14375,17/04/2019 19:05,Cauliflower Bhajee,1,5.95,3
14374,17/04/2019 18:58,Aloo Gobi,1,5.95,7
14367,16/04/2019 21:21,Saag Bhajee,1,5.95,3
14366,16/04/2019 21:04,Saag Aloo,1,5.95,7
14357,16/04/2019 17:35,Bombay Aloo,2,5.95,4
14354,15/04/2019 20:16,Royal Paneer,1,5.95,5
14353,15/04/2019 19:42,King Prawn Butterfly,1,5.95,3
14349,15/04/2019 18:57,Royal Paneer,1,5.95,6
14342,14/04/2019 20:48,Bombay Aloo,1,5.95,8
14341,14/04/2019 20:40,King Prawn Puree,1,5.95,3
14338,14/04/2019 19:49,Saag Bhajee,1,5.95,5
14334,14/04/2019 19:23,Mushroom Bhajee,1,5.95,6
14333,14/04/2019 19:13,Cauliflower Bhajee,1,5.95,4
14329,14/04/2019 18:40,Chana Masala,1,5.95,9
14322,14/04/2019 17:22,Saag Aloo,1,5.95,6
14321,14/04/2019 17:07,Muttar Paneer,1,5.95,5
14320,14/04/2019 16:36,Mixed Starter,1,5.95,9
14319,14/04/2019 13:21,Cauliflower Bhajee,1,5.95,3
14314,13/04/2019 19:57,Mixed Starter,1,5.95,9
14312,13/04/2019 19:38,Bombay Aloo,1,5.95,5
14310,13/04/2019 19:22,Bombay Aloo,1,5.95,10
14309,13/04/2019 19:07,Bombay Aloo,1,5.95,11
14304,13/04/2019 18:29,Brinjal Bhajee,1,5.95,12
14304,13/04/2019 18:29,Bombay Aloo,1,5.95,12
14301,13/04/2019 17:57,Mixed Starter,1,5.95,7
14300,13/04/2019 17:21,Bhindi Bhajee,1,5.95,6
14295,13/04/2019 16:38,Saag Aloo,1,5.95,10
14295,13/04/2019 16:38,Tarka Dall,1,5.95,10
14290,12/04/2019 19:55,Bombay Aloo,1,5.95,5
14282,12/04/2019 19:13,Bombay Aloo,1,5.95,6
14272,12/04/2019 16:52,Royal Paneer,1,5.95,5
14270,12/04/2019 16:21,Royal Paneer,1,5.95,4
14268,11/04/2019 21:08,Mixed Vegetable Curry,1,5.95,2
14264,11/04/2019 20:03,Aloo Gobi,1,5.95,6
14261,11/04/2019 18:49,Mixed Vegetable Curry,1,5.95,7
14237,08/04/2019 18:19,Saag Bhajee,1,5.95,3
14228,07/04/2019 20:51,Royal Paneer,1,5.95,6
14228,07/04/2019 20:51,Mixed Starter,1,5.95,6
14228,07/04/2019 20:51,Aloo Gobi,1,5.95,6
14196,06/04/2019 18:32,Brinjal Bhajee,1,5.95,5
14195,06/04/2019 18:30,Saag Paneer,1,5.95,9
14192,06/04/2019 18:07,Royal Paneer,1,5.95,10
14181,05/04/2019 21:25,Aloo Gobi,1,5.95,4
14177,05/04/2019 20:19,Royal Paneer,1,5.95,5
14174,05/04/2019 20:03,Saag Aloo,1,5.95,7
14173,05/04/2019 19:53,Bombay Aloo,1,5.95,7
14172,05/04/2019 19:37,Mixed Starter,1,5.95,7
14162,05/04/2019 18:33,Brinjal Bhajee,1,5.95,4
14135,02/04/2019 19:15,Tarka Dall,1,5.95,7
14128,01/04/2019 17:52,Saag Dall,1,5.95,5
14127,01/04/2019 17:23,Saag Aloo,1,5.95,7
14126,01/04/2019 11:44,Brinjal Bhajee,1,5.95,4
14124,31/03/2019 20:08,Mixed Starter,2,5.95,7
14124,31/03/2019 20:08,Saag Aloo,1,5.95,7
